"pitcherid","pitcher","pitch_type","p_throws","rockies","hb","ivb","velo","spin","nPitches"
658648,"Pedro Avila","FF","R","COL",-1.58608695652174,10.7947826086957,93.9826086956522,2274,23
658648,"Pedro Avila","FF","R","Other",-2.90859287054409,13.1642026266417,93.3709193245779,NA,533
658648,"Pedro Avila","SI","R","COL",-9.408,10.416,93.14,2330.2,5
658648,"Pedro Avila","SI","R","Other",-12.3173964497041,10.1936094674556,93.0473372781065,NA,169
658648,"Pedro Avila","SL","R","Other",7.64375,-3.2975,82.978125,2742.875,96
658648,"Pedro Avila","ST","R","Other",15.3011320754717,-9.09962264150943,77.8981132075472,2695.75471698113,53
660853,"Enyel De Los Santos","CH","R","Other",-16.3367441860465,8.94837209302326,87.5941860465116,1909.20930232558,86
660853,"Enyel De Los Santos","FF","R","COL",-9.07384615384615,9.93230769230769,95.6615384615385,2251.38461538462,13
660853,"Enyel De Los Santos","FF","R","Other",-11.6841176470588,13.0590441176471,95.4536764705882,2202.18198529412,544
660853,"Enyel De Los Santos","SL","R","COL",3,5.34,87.325,2295.5,20
660853,"Enyel De Los Santos","SL","R","Other",1.63344827586207,5.90663793103448,86.4112068965517,2216.06034482759,464
663362,"Matt Waldron","FC","R","COL",2.20153846153846,7.07076923076923,86.8384615384615,2208.57692307692,26
663362,"Matt Waldron","FC","R","Other",0.573405405405405,9.88151351351351,87.0627027027027,2193.45945945946,185
663362,"Matt Waldron","FF","R","COL",-6.02727272727273,11.1490909090909,90.0204545454545,NA,44
663362,"Matt Waldron","FF","R","Other",-9.40113475177305,14.536170212766,90.7234042553192,2060.22458628842,423
663362,"Matt Waldron","KN","R","COL",-4.5383606557377,-1.44393442622951,77.5131147540984,178.393442622951,61
663362,"Matt Waldron","KN","R","Other",-5.64027428571429,-3.51552,77.5922285714286,NA,875
663362,"Matt Waldron","SI","R","COL",-11.8278260869565,6.06260869565217,89.7130434782609,2011.04347826087,23
663362,"Matt Waldron","SI","R","Other",-16.0220183486239,8.18935779816514,90.0305810397553,NA,327
663362,"Matt Waldron","ST","R","COL",12.1353846153846,0.126153846153846,78.5769230769231,2273.92307692308,39
663362,"Matt Waldron","ST","R","Other",13.3661744966443,4.98791946308725,79.3478747203579,2180.29082774049,447
663372,"Ryan Feltner","CH","R","COL",-5.04884210526316,4.91494736842105,85.3468421052632,1607.84736842105,190
663372,"Ryan Feltner","CH","R","Other",-5.96126984126984,5.04634920634921,85.0433862433862,1571.34920634921,189
663372,"Ryan Feltner","CU","R","COL",8.66488888888889,-7.75288888888889,79.2207407407407,2697.83703703704,135
663372,"Ryan Feltner","CU","R","Other",10.2816,-9.11136,79.0976,2624.112,125
663372,"Ryan Feltner","FF","R","COL",-4.6011498973306,11.4029568788501,94.4794661190965,NA,487
663372,"Ryan Feltner","FF","R","Other",-6.06592274678112,15.187982832618,94.7040772532189,2337.25321888412,466
663372,"Ryan Feltner","PO","R","COL",-6.12,9.84,89.3,2380,1
663372,"Ryan Feltner","SI","R","COL",-11.3903571428571,7.37035714285714,94.1419642857143,2290.67857142857,112
663372,"Ryan Feltner","SI","R","Other",-14.0988888888889,8.97722222222222,94.1731481481481,2249.47222222222,216
663372,"Ryan Feltner","SL","R","COL",3.62461538461538,4.53076923076923,88.8123931623932,NA,234
663372,"Ryan Feltner","SL","R","Other",4.56491467576792,5.28286689419795,88.4481228668942,2455.54266211604,293
663372,"Ryan Feltner","ST","R","COL",10.9854545454545,0.441818181818182,82.8681818181818,2456.74242424242,66
663372,"Ryan Feltner","ST","R","Other",12.403125,3.07125,82.51875,2449.984375,64
663474,"Triston McKenzie","CU","R","COL",6.3525,-7.095,77.446875,2186.5,32
663474,"Triston McKenzie","CU","R","Other",8.12380952380952,-7.78285714285714,77.7260317460318,2214.67301587302,315
663474,"Triston McKenzie","FF","R","COL",-1.528,16.048,91.0688888888889,2229.68888888889,45
663474,"Triston McKenzie","FF","R","Other",-1.60213166144201,19.9826332288401,91.1039184952978,2228.59561128527,638
663474,"Triston McKenzie","SL","R","COL",4.29882352941176,5.01882352941176,85.4470588235294,2162.47058823529,17
663474,"Triston McKenzie","SL","R","Other",5.16560311284047,8.8211673151751,85.3536964980545,2167.73151750973,257
663562,"Noah Davis","CH","R","COL",-13.2933333333333,6.34666666666667,85.8666666666667,2058.77777777778,9
663562,"Noah Davis","CH","R","Other",-17.24,9.92,84.8666666666667,1879.66666666667,3
663562,"Noah Davis","CU","R","COL",11.65,-11.07,77.9083333333333,2869.16666666667,12
663562,"Noah Davis","FC","R","COL",1.30254545454545,6.66109090909091,88.3472727272727,2302.21818181818,55
663562,"Noah Davis","FC","R","Other",-0.102,9.162,89.525,2288.85,20
663562,"Noah Davis","FF","R","COL",-6.9,11.16,94.375,2355.25,4
663562,"Noah Davis","SC","R","COL",-8.2,0.95,84.8833333333333,1370.33333333333,12
663562,"Noah Davis","SC","R","Other",-17.07,3.09,85.6,1714.25,4
663562,"Noah Davis","SI","R","COL",-12.8829357798165,8.07412844036697,93.4908256880734,2275.49541284404,109
663562,"Noah Davis","SI","R","Other",-17.0379661016949,9.60813559322034,94.3237288135593,2242.23728813559,59
663562,"Noah Davis","ST","R","COL",13.1863636363636,-1.90909090909091,79.9295454545455,2754.70454545455,44
663562,"Noah Davis","ST","R","Other",15.8011764705882,-0.582352941176471,80.3294117647059,2707.44117647059,34
663567,"Peter Lambert","CH","R","COL",-9.46615384615385,5.41269230769231,86.9788461538461,1488.47115384615,104
663567,"Peter Lambert","CH","R","Other",-13.34,6.85461538461538,87.0147435897436,1444.73076923077,156
663567,"Peter Lambert","CU","R","COL",5.83578947368421,-14.3936842105263,77.6894736842105,2378.15789473684,19
663567,"Peter Lambert","CU","R","Other",5.91818181818182,-16.6036363636364,78.0272727272727,2357.72727272727,22
663567,"Peter Lambert","FC","R","COL",3.9,5.32,90.2,2369.83333333333,6
663567,"Peter Lambert","FC","R","Other",1.59,5.46,89.65,2257.5,4
663567,"Peter Lambert","FF","R","COL",-5.93513513513513,14.6095135135135,94.3356756756757,2272.8,185
663567,"Peter Lambert","FF","R","Other",-7.6593488372093,17.4016744186046,94.7083720930233,2203.93488372093,215
663567,"Peter Lambert","SI","R","COL",-10.96,8.43,93.7333333333333,2231.83333333333,12
663567,"Peter Lambert","SI","R","Other",-14.1,11.98,93.9916666666667,2187.5,12
663567,"Peter Lambert","SL","R","COL",3.46193548387097,0.863225806451613,87.2720430107527,2421.37634408602,93
663567,"Peter Lambert","SL","R","Other",4.66588235294118,0.550588235294118,86.6480392156863,2363.02941176471,102
663567,"Peter Lambert","SV","R","COL",11.809756097561,-7.2819512195122,81.2439024390244,2667.41463414634,41
663567,"Peter Lambert","SV","R","Other",16.8158823529412,-6.47294117647059,81.3617647058824,2592.02941176471,68
663623,"Jake Irvin","CH","R","COL",-11.6057142857143,3.89142857142857,89.0285714285714,2371.42857142857,7
663623,"Jake Irvin","CH","R","Other",-16.2677227722772,4.62178217821782,88.3861386138614,2215.24752475248,101
663623,"Jake Irvin","CU","R","COL",10.4890909090909,-3.58363636363636,79.9022727272727,2552.52272727273,44
663623,"Jake Irvin","CU","R","Other",12.1007260726073,-2.9586798679868,81.1609460946095,NA,909
663623,"Jake Irvin","FC","R","COL",-1.92,6.78,89.025,2537,4
663623,"Jake Irvin","FC","R","Other",-0.497846153846154,7.62215384615385,89.9164102564103,2551.02051282051,195
663623,"Jake Irvin","FF","R","COL",-6.85935483870968,10.9858064516129,93.1064516129032,2414.74193548387,31
663623,"Jake Irvin","FF","R","Other",-10.1583957219251,14.4192513368984,93.9648841354724,NA,1122
663623,"Jake Irvin","SI","R","COL",-12.34,5.34,93.0583333333333,2386.16666666667,12
663623,"Jake Irvin","SI","R","Other",-16.6201960784314,6.67352941176471,93.2982026143791,2298.2385620915,612
663623,"Jake Irvin","SL","R","Other",5.94666666666667,2.85333333333333,85.9,2577.88888888889,9
663855,"Jordan Hicks","FF","R","COL",-9.36,10.98,94.3,2080,2
663855,"Jordan Hicks","FF","R","Other",-10.4273076923077,13.2288461538462,95.4721153846154,2121.85576923077,104
663855,"Jordan Hicks","FS","R","COL",-4.22,-1.54,83.7611111111111,830.777777777778,18
663855,"Jordan Hicks","FS","R","Other",-5.1670985915493,-1.3007323943662,84.3504225352113,NA,355
663855,"Jordan Hicks","SI","R","COL",-13.2547826086957,3.44608695652174,94.2173913043478,1864.4347826087,46
663855,"Jordan Hicks","SI","R","Other",-16.025738045738,5.57538461538462,94.5345114345114,NA,962
663855,"Jordan Hicks","ST","R","COL",11.2892307692308,0.00923076923076925,79.8807692307692,2241.15384615385,26
663855,"Jordan Hicks","ST","R","Other",12.2238202247191,2.74759550561798,81.1948314606742,NA,445
663903,"Brady Singer","CH","R","COL",-13.2,4.08,85.6,2050,1
663903,"Brady Singer","CH","R","Other",-14.6911111111111,5.62666666666667,88.1092592592593,2077.31481481481,54
663903,"Brady Singer","FF","R","COL",-4.41333333333333,11.4533333333333,90.8111111111111,2397.77777777778,9
663903,"Brady Singer","FF","R","Other",-5.9201226993865,13.4646625766871,91.6674846625767,2360.33742331288,326
663903,"Brady Singer","PO","R","Other",-5.16,17.88,87.5,2360,1
663903,"Brady Singer","SI","R","COL",-11.3745454545455,7.41454545454545,91.4636363636364,2256.9696969697,33
663903,"Brady Singer","SI","R","Other",-14.3839061190277,9.61639564124057,92.2670578373847,2277.54065381391,1193
663903,"Brady Singer","SL","R","COL",3.68857142857143,-2.71714285714286,82.1261904761905,2361.95238095238,42
663903,"Brady Singer","SL","R","Other",4.48242634315425,-0.946689774696707,83.0025996533795,2408.22270363951,1154
663903,"Brady Singer","ST","R","COL",10.68,0,80.3,2294,1
663903,"Brady Singer","ST","R","Other",10.6776470588235,2.55450980392157,82.1549019607843,2427.04575163399,153
664285,"Framber Valdez","CH","L","COL",10.54,2.02,90.2833333333333,1667.41666666667,12
664285,"Framber Valdez","CH","L","Other",14.965520361991,0.926334841628959,89.8472850678733,NA,442
664285,"Framber Valdez","CU","L","COL",-7.20631578947368,-11.9368421052632,80.7736842105263,2903.52631578947,19
664285,"Framber Valdez","CU","L","Other",-11.20080604534,-14.6931989924433,79.6278337531486,NA,794
664285,"Framber Valdez","FF","L","COL",10.1345454545455,4.92,94.8090909090909,2149.54545454545,11
664285,"Framber Valdez","FF","L","Other",10.0926315789474,7.60421052631579,94.3157894736842,NA,19
664285,"Framber Valdez","SI","L","COL",13.2521739130435,3.16173913043478,94.0608695652174,2149.17391304348,23
664285,"Framber Valdez","SI","L","Other",16.6202058319039,6.37626072041166,94.0984562607204,NA,1166
664285,"Framber Valdez","SL","L","COL",-2.94,-5.12,82.2166666666667,2706.66666666667,6
664285,"Framber Valdez","SL","L","Other",-2.97849056603774,-1.54981132075472,85.211320754717,NA,106
664849,"Danny Young","FC","L","Other",1.53,7.5,87.1,NA,4
664849,"Danny Young","SI","L","COL",14.9925,4.8,91.43125,2377.125,16
664849,"Danny Young","SI","L","Other",18.593482428115,3.65405750798722,91.373482428115,NA,313
664849,"Danny Young","ST","L","COL",-14.874,-0.0660000000000001,80.89,2855.1,20
664849,"Danny Young","ST","L","Other",-19.935,-0.437790697674419,80.5843023255814,NA,344
664875,"Justin Lawrence","SI","R","COL",-12.3386102719033,-0.384652567975831,94.7181268882175,2351.02114803625,331
664875,"Justin Lawrence","SI","R","Other",-16.7321568627451,-0.321960784313725,94.4173202614379,2348.90849673203,306
664875,"Justin Lawrence","ST","R","COL",13.6744827586207,2.72183908045977,82.8743295019157,2939.86206896552,261
664875,"Justin Lawrence","ST","R","Other",14.8406557377049,4.91147540983607,83.0896174863388,2953.57923497268,183
665152,"Dean Kremer","CU","R","COL",9.456,-13.872,76.09,2727.4,10
665152,"Dean Kremer","CU","R","Other",8.60974789915966,-14.2406722689076,77.0046218487395,2781.93697478992,238
665152,"Dean Kremer","FC","R","COL",5.02285714285714,3.85714285714286,87.2142857142857,2375.14285714286,14
665152,"Dean Kremer","FC","R","Other",5.50320987654321,5.64345679012346,86.9294238683128,2395.0987654321,486
665152,"Dean Kremer","FF","R","COL",-5.672,14,92.72,2205.2,30
665152,"Dean Kremer","FF","R","Other",-7.88131934032983,18.0818590704648,93.4,2277.39580209895,667
665152,"Dean Kremer","FS","R","COL",-3,7.24,83.6888888888889,949.888888888889,9
665152,"Dean Kremer","FS","R","Other",-9.0780612244898,7.75102040816327,84.0765306122449,NA,392
665152,"Dean Kremer","SI","R","COL",-11.04,9.72,92.7666666666667,2184.66666666667,3
665152,"Dean Kremer","SI","R","Other",-14.6377639751553,12.3126708074534,92.3046583850932,2113.05590062112,322
665795,"Edward Cabrera","CH","R","COL",-9.73263157894737,7.5978947368421,93.2421052631579,1661.94736842105,19
665795,"Edward Cabrera","CH","R","Other",-16.1997845601436,6.94104129263914,92.9836624775584,1647.22800718133,557
665795,"Edward Cabrera","CU","R","COL",4.00941176470588,-5.12470588235294,85.9411764705882,2415,17
665795,"Edward Cabrera","CU","R","Other",8.44813370473538,-5.50261838440111,84.7061281337047,2513.22841225627,359
665795,"Edward Cabrera","FF","R","COL",-7.66363636363636,11.7954545454545,97.1886363636364,2169.70454545455,44
665795,"Edward Cabrera","FF","R","Other",-9.34719257540603,15.7793039443155,96.2048723897912,2255.07192575406,431
665795,"Edward Cabrera","SI","R","COL",-12.04,6.16,96.4333333333333,1709,3
665795,"Edward Cabrera","SI","R","Other",-15.9523076923077,10.87,96.6762820512821,2172.28205128205,156
665795,"Edward Cabrera","SL","R","COL",1.91368421052632,3.57473684210526,90.6157894736842,2285.15789473684,19
665795,"Edward Cabrera","SL","R","Other",1.68651162790698,3.12186046511628,89.0077519379845,2370.67441860465,129
665871,"Javier Assad","CH","R","COL",-8.952,4.344,82.04,1508.8,5
665871,"Javier Assad","CH","R","Other",-12.8314285714286,8.34535714285714,83.7901785714286,1430.42857142857,112
665871,"Javier Assad","CU","R","COL",9.32571428571429,-6.48857142857143,76.5571428571428,2449.14285714286,14
665871,"Javier Assad","CU","R","Other",11.2165714285714,-9.97585714285714,76.7614285714286,2439.59285714286,280
665871,"Javier Assad","FC","R","COL",2.88461538461538,7.45846153846154,87.3269230769231,1975.23076923077,26
665871,"Javier Assad","FC","R","Other",3.62395393474088,8.52414587332054,87.9226487523992,2050.93282149712,521
665871,"Javier Assad","FF","R","COL",-2.7,13.36,90.3166666666667,1921.33333333333,6
665871,"Javier Assad","FF","R","Other",-5.68030303030303,16.5781818181818,91.5126262626263,2036.09090909091,396
665871,"Javier Assad","SI","R","COL",-9.3312,9.2256,89.464,1820.04,25
665871,"Javier Assad","SI","R","Other",-13.7242176870748,11.1002721088435,91.4727891156463,1897.95691609977,882
665871,"Javier Assad","SL","R","COL",9.10909090909091,-1.8,79.7909090909091,2369.81818181818,11
665871,"Javier Assad","SL","R","Other",6.51375,-0.85125,81.490625,2323.5625,32
665871,"Javier Assad","ST","R","COL",13.7,-1.3,79.5666666666667,2334.16666666667,6
665871,"Javier Assad","ST","R","Other",15.0340540540541,0.0481081081081081,79.9581081081081,2399.8963963964,222
666142,"Cole Ragans","CH","L","COL",13.1373913043478,10.6069565217391,84.0826086956522,2156.47826086957,23
666142,"Cole Ragans","CH","L","Other",16.1297071129707,12.3680334728033,84.8066945606695,2161.59553695955,717
666142,"Cole Ragans","FC","L","COL",-0.24,6.91,88.7333333333333,2520.66666666667,12
666142,"Cole Ragans","FC","L","Other",1.00058823529412,9.87529411764706,90.8288235294118,2502.16176470588,340
666142,"Cole Ragans","FF","L","COL",10.8373333333333,14.3413333333333,95.0155555555556,2555.77777777778,45
666142,"Cole Ragans","FF","L","Other",12.6708744038156,17.4130683624801,95.4131955484897,2552.89586645469,1258
666142,"Cole Ragans","KC","L","COL",-6.04,-10.85,78.9083333333333,2358.25,12
666142,"Cole Ragans","KC","L","Other",-10.355498392283,-12.7840514469453,80.824115755627,2474.92282958199,311
666142,"Cole Ragans","SL","L","COL",-0.805714285714286,-1.56,85.2,2699.5,14
666142,"Cole Ragans","SL","L","Other",-0.921139896373057,0.47160621761658,86.0155440414508,2536.78238341969,386
666808,"Camilo Doval","FC","R","COL",-6.1725,8.0475,99.51875,2386.1875,16
666808,"Camilo Doval","FC","R","Other",-5.98451612903226,11.0864516129032,99.0932795698925,NA,372
666808,"Camilo Doval","SI","R","COL",-10.0254545454545,3.66545454545455,97.7090909090909,2288.63636363636,11
666808,"Camilo Doval","SI","R","Other",-9.89795918367347,4.21387755102041,97.5823129251701,NA,147
666808,"Camilo Doval","SL","R","COL",3.1575,-1.35,88.36875,2435.875,32
666808,"Camilo Doval","SL","R","Other",4.99048327137546,-0.583940520446097,88.792936802974,NA,538
668338,"Tyson Miller","CH","R","Other",-13.3714285714286,1.07428571428571,85.2809523809524,1977.85714285714,21
668338,"Tyson Miller","CU","R","Other",16.84,-6.552,78.82,2562.03333333333,30
668338,"Tyson Miller","FF","R","COL",-0.05,8.315,89.125,NA,24
668338,"Tyson Miller","FF","R","Other",-2.1244019138756,10.3421052631579,89.6143540669856,2170.80622009569,418
668338,"Tyson Miller","SI","R","COL",-11.4,6.6,89.3,2115,1
668338,"Tyson Miller","SI","R","Other",-13.5174193548387,3.70064516129032,89.7967741935484,2074.12903225806,31
668338,"Tyson Miller","ST","R","COL",12.8,7.28,79.8333333333333,NA,18
668338,"Tyson Miller","ST","R","Other",13.1211253196931,11.1495652173913,80.2503836317136,2512.50895140665,391
668678,"Zac Gallen","CH","R","Other",-11.8311111111111,5.02632478632479,86.6444444444444,1532.86894586895,351
668678,"Zac Gallen","FC","R","COL",0,14.52,89.1,2203,1
668678,"Zac Gallen","FC","R","Other",3.52736842105263,9.35368421052632,90.3526315789474,2396.64473684211,76
668678,"Zac Gallen","FF","R","COL",-1.88761904761905,14.0171428571429,92.5365079365079,2279.50793650794,63
668678,"Zac Gallen","FF","R","Other",-4.83158469945355,17.1054644808743,93.7598360655738,2291.78870673953,1098
668678,"Zac Gallen","KC","R","COL",3.609,-10.401,80.8325,2379.75,40
668678,"Zac Gallen","KC","R","Other",4.87712977099237,-11.1763053435114,81.0030534351145,2421.60610687023,655
668678,"Zac Gallen","SI","R","Other",-10.8,20.72,94.6666666666667,2377,3
668678,"Zac Gallen","SL","R","COL",3.96,4.41,87,2476,4
668678,"Zac Gallen","SL","R","Other",5.42567441860465,2.95311627906977,86.946976744186,2449.4,215
668933,"Graham Ashcraft","CH","R","Other",-12.348,4.422,90.4925,1912.65,40
668933,"Graham Ashcraft","FC","R","COL",1.33894736842105,7.86,95.1210526315789,2425.21052631579,38
668933,"Graham Ashcraft","FC","R","Other",1.0335867768595,10.1083636363636,95.6076033057851,2415.83801652893,605
668933,"Graham Ashcraft","SI","R","COL",-7.26,6.81,93.7,2383.5,4
668933,"Graham Ashcraft","SI","R","Other",-8.42590308370044,9.28123348017621,94.779295154185,2345.90748898678,227
668933,"Graham Ashcraft","SL","R","COL",7.44,-0.468387096774194,87.4645161290323,2857.25806451613,31
668933,"Graham Ashcraft","SL","R","Other",9.43435768261965,1.38801007556675,88.5196473551637,2828.8765743073,397
668964,"Tobias Myers","CH","R","COL",-9.615,9.75,79.775,1848.75,8
668964,"Tobias Myers","CH","R","Other",-11.7326582278481,12.5458227848101,81.1645569620253,1856.0970464135,237
668964,"Tobias Myers","CU","R","COL",1.14,-4.08,78.45,2272,2
668964,"Tobias Myers","CU","R","Other",1.8151724137931,-7.19448275862069,77.7390804597701,2368.80459770115,87
668964,"Tobias Myers","FC","R","COL",1.69846153846154,11.3723076923077,88.7923076923077,2243.38461538462,13
668964,"Tobias Myers","FC","R","Other",3.35675675675676,12.5356340956341,NA,NA,481
668964,"Tobias Myers","FF","R","COL",-3.63157894736842,15.78,93.1921052631579,2231.36842105263,38
668964,"Tobias Myers","FF","R","Other",-5.04494545454545,19.288,92.9328484848485,2222.63878787879,825
668964,"Tobias Myers","SI","R","COL",-9.6,16.68,92.1,2898,1
668964,"Tobias Myers","SI","R","Other",-10.08,19.08,91.4444444444444,2218.55555555556,9
668964,"Tobias Myers","SL","R","COL",4.55076923076923,2.83076923076923,86.1615384615385,2118.92307692308,39
668964,"Tobias Myers","SL","R","Other",4.19708737864078,3.40776699029126,85.4075242718447,2099.68203883495,412
669060,"Bryse Wilson","CH","R","COL",-8.4,8.6,88.4,1747.33333333333,6
669060,"Bryse Wilson","CH","R","Other",-14.3942857142857,8.39428571428572,87.9269841269841,NA,63
669060,"Bryse Wilson","CU","R","COL",10.64,-3.94,80.5666666666667,2429.66666666667,6
669060,"Bryse Wilson","CU","R","Other",15.2324324324324,-3.41567567567568,80.363963963964,NA,222
669060,"Bryse Wilson","FC","R","COL",3.03529411764706,5.75647058823529,89.0235294117647,2085.35294117647,34
669060,"Bryse Wilson","FC","R","Other",3.25803339517625,7.82137291280148,88.7983302411874,NA,539
669060,"Bryse Wilson","FF","R","COL",-5.45333333333333,12.6266666666667,93.2111111111111,2149.66666666667,9
669060,"Bryse Wilson","FF","R","Other",-5.25378151260504,15.4557983193277,93.5638655462185,NA,238
669060,"Bryse Wilson","SI","R","COL",-11.0466666666667,9.12,93.2277777777778,2101.11111111111,18
669060,"Bryse Wilson","SI","R","Other",-14.8913385826772,9.88913385826772,93.0753937007874,NA,508
669212,"Eli Morgan","CH","R","COL",-14.2,2.64,79.2666666666667,2164.66666666667,3
669212,"Eli Morgan","CH","R","Other",-15.764,2.7144,78.9033333333333,2147.40666666667,150
669212,"Eli Morgan","FF","R","COL",-7.38,14.2636363636364,91.1681818181818,2264.31818181818,22
669212,"Eli Morgan","FF","R","Other",-10.4934453781513,16.743025210084,92.2915966386555,2250.98319327731,238
669212,"Eli Morgan","SL","R","COL",2.89,3.76,85.9583333333333,2329.41666666667,12
669212,"Eli Morgan","SL","R","Other",3.22696832579186,2.49176470588235,86.8877828054299,2399.51583710407,221
669387,"Carmen Mlodzinski","CH","R","Other",-16.56,1.24,88.6333333333333,1958.66666666667,3
669387,"Carmen Mlodzinski","FC","R","COL",0.675,7.2,92.775,2449.5,8
669387,"Carmen Mlodzinski","FC","R","Other",0.303272727272727,8.26036363636364,92.5151515151515,2437.45454545455,165
669387,"Carmen Mlodzinski","FF","R","COL",-7.824,10.9488,96.036,2290.8,25
669387,"Carmen Mlodzinski","FF","R","Other",-9.87,13.5915,96.191875,2288.81875,320
669387,"Carmen Mlodzinski","SL","R","COL",4.605,1.245,86.35,2584.75,8
669387,"Carmen Mlodzinski","SL","R","Other",3.38512820512821,1.75538461538462,87.55,2576.18376068376,234
669387,"Carmen Mlodzinski","ST","R","COL",7.2,2.64,84.4,2621,1
669387,"Carmen Mlodzinski","ST","R","Other",11.0752941176471,2.88235294117647,84.8245098039216,2646.76470588235,102
669854,"Ronel Blanco","CH","R","COL",-9.79542857142857,0.922285714285714,85.5428571428571,1546.94285714286,35
669854,"Ronel Blanco","CH","R","Other",-13.6598952879581,5.59057591623037,85.1760907504363,1481.07504363002,573
669854,"Ronel Blanco","CU","R","Other",9.46604651162791,-1.53395348837209,80.127519379845,2258.25968992248,258
669854,"Ronel Blanco","FF","R","COL",-7.748,12.092,94.2533333333333,2210.93333333333,30
669854,"Ronel Blanco","FF","R","Other",-7.25841951219512,18.7257365853659,93.4256585365854,2228.84097560976,1025
669854,"Ronel Blanco","SL","R","COL",1.66702702702703,4.66054054054054,87.1783783783784,2087.45945945946,37
669854,"Ronel Blanco","SL","R","Other",2.2072131147541,7.81800756620429,86.3327868852459,2091.13366960908,793
669923,"George Kirby","FC","R","Other",0.992727272727273,8.53090909090909,92.2818181818182,2300.90909090909,11
669923,"George Kirby","FF","R","COL",-7.48571428571429,13.7828571428571,94.2357142857143,2207.92857142857,42
669923,"George Kirby","FF","R","Other",-9.4300103626943,15.888621761658,96.0858031088083,NA,965
669923,"George Kirby","FS","R","COL",-7.05818181818182,3.03272727272727,85.0818181818182,927.090909090909,11
669923,"George Kirby","FS","R","Other",-9.67958762886598,1.31298969072165,86.0378006872852,946.742268041237,291
669923,"George Kirby","KC","R","COL",9.66,-10.644,82.22,2404.3,10
669923,"George Kirby","KC","R","Other",8.50918454935622,-14.1512446351931,83.4137339055794,2469.07296137339,233
669923,"George Kirby","KN","R","Other",-2.64,7.44,73.9,155,1
669923,"George Kirby","SI","R","COL",-12.48,9.048,94.14,2175.3,10
669923,"George Kirby","SI","R","Other",-15.831490593343,11.6651808972504,96.0745296671491,2223.14182344428,691
669923,"George Kirby","SL","R","COL",9.456,-3.416,83.8466666666667,2317.06666666667,15
669923,"George Kirby","SL","R","Other",7.682096069869,-2.54078602620087,87.2815138282387,2365.04949053857,687
670970,"Adrián Morejón","FF","L","COL",4.432,13.048,96.8733333333333,2486.6,15
670970,"Adrián Morejón","FF","L","Other",6.40871794871795,16.5882051282051,96.8790598290598,2486.88888888889,234
670970,"Adrián Morejón","FS","L","COL",7.44,1.34,85.8333333333333,744.833333333333,6
670970,"Adrián Morejón","FS","L","Other",8.7344,-1.4864,86.2186666666667,835.453333333333,75
670970,"Adrián Morejón","SI","L","COL",12.3,7.992,97.16,2479.2,10
670970,"Adrián Morejón","SI","L","Other",15.8438605898123,10.3689008042895,97.4235924932976,NA,373
670970,"Adrián Morejón","SL","L","COL",-6.606,-5.058,84.21,2790.4,20
670970,"Adrián Morejón","SL","L","Other",-6.56079207920792,-3.05584158415842,86.1128712871287,2740.93399339934,303
670970,"Adrián Morejón","ST","L","COL",-15.3085714285714,-5.07428571428571,80.7142857142857,2765.57142857143,7
670970,"Adrián Morejón","ST","L","Other",-18.3257142857143,-3.53142857142857,82.152380952381,2684.90476190476,21
671096,"Andrew Abbott","CH","L","COL",12.2030769230769,9.99692307692308,84.3923076923077,2199,13
671096,"Andrew Abbott","CH","L","Other",14.865652173913,12.57,84.7679347826087,2111.55434782609,368
671096,"Andrew Abbott","CU","L","COL",-6.01714285714286,-3.27428571428571,81,2741.71428571429,7
671096,"Andrew Abbott","CU","L","Other",-8.86448669201521,-4.09231939163498,80.8045627376426,2791.38403041825,263
671096,"Andrew Abbott","FF","L","COL",7.31307692307692,12.4453846153846,92.3384615384615,2256.40384615385,52
671096,"Andrew Abbott","FF","L","Other",8.98666666666667,16.4280701754386,92.8057644110276,2253.9507101086,1197
671096,"Andrew Abbott","SL","L","Other",-4.512,10.992,85.1,2613.4,5
671096,"Andrew Abbott","ST","L","COL",-12.05,0.495,81.9916666666667,2714.45833333333,24
671096,"Andrew Abbott","ST","L","Other",-12.6781188118812,4.66930693069307,82.9665841584158,2730.79207920792,404
671106,"Logan Allen","CH","L","COL",-0.685714285714286,-1.62857142857143,82.4714285714286,804.428571428571,7
671106,"Logan Allen","CH","L","Other",1.75878787878788,2.65494949494949,81.6626262626263,NA,297
671106,"Logan Allen","FC","L","COL",-2.92,6.072,86.3266666666667,2206.93333333333,15
671106,"Logan Allen","FC","L","Other",-4.90421052631579,5.73578947368421,85.2758771929824,2196.16228070175,228
671106,"Logan Allen","FF","L","COL",7.59870967741935,12.6193548387097,91.4322580645161,2189.12903225806,31
671106,"Logan Allen","FF","L","Other",8.55809032258064,15.5530838709677,91.1892903225806,NA,775
671106,"Logan Allen","ST","L","COL",-10.6,-2.34,78.95,2296,6
671106,"Logan Allen","ST","L","Other",-14.8878431372549,0.607058823529412,78.5983660130719,NA,306
673513,"Yuki Matsui","CU","L","COL",-5.8,-13.08,75.5,2790.66666666667,3
673513,"Yuki Matsui","CU","L","Other",-7.74857142857143,-17.8457142857143,74.6285714285714,2704.71428571429,7
673513,"Yuki Matsui","FF","L","COL",4.41333333333333,15.9955555555556,92.4925925925926,2456,27
673513,"Yuki Matsui","FF","L","Other",4.24455445544554,20.0753465346535,92.1596534653465,2437.88613861386,404
673513,"Yuki Matsui","FS","L","COL",5.8,5.04666666666667,86.8388888888889,1500.11111111111,18
